time,ax,ay,az,wx,wy,wz
2022-02-17 5:51:57.8750 p.m.,-1.38,0.86,0.36,1.21,-2.64,0.83
2022-02-17 5:51:57.8850 p.m.,-0.96,0.65,-1.47,1.43,-2.83,0.87
2022-02-17 5:51:57.8950 p.m.,-0.66,0.52,-3.69,1.71,-2.96,0.97
2022-02-17 5:51:57.9060 p.m.,-0.47,0.7,-6.04,1.91,-2.98,1.12
2022-02-17 5:51:57.9150 p.m.,-0.74,0.65,-7.98,1.94,-2.79,1.2
2022-02-17 5:51:57.9250 p.m.,-1.51,-0.09,-9.55,1.44,-2.26,1.04
2022-02-17 5:51:57.9350 p.m.,-2.12,-1.77,-10.89,0.51,-1.3,0.6
2022-02-17 5:51:57.9460 p.m.,-2.49,-4.71,-12.61,0.15,-0.45,-0.01
2022-02-17 5:51:57.9560 p.m.,-1.36,-6.56,-12.17,0.29,-0.35,-0.42
2022-02-17 5:51:57.9660 p.m.,2.13,-4.35,-7.15,0.33,-1.0,-0.49
2022-02-17 5:51:57.9760 p.m.,5.15,-1.62,-1.84,0.24,-1.53,-0.35
2022-02-17 5:51:57.9860 p.m.,6.81,0.48,1.54,0.2,-1.07,-0.24
2022-02-17 5:51:57.9960 p.m.,6.32,2.8,0.83,0.23,0.05,-0.29
2022-02-17 5:51:58.0060 p.m.,4.61,4.43,-0.63,0.46,0.91,-0.43
2022-02-17 5:51:58.0160 p.m.,3.47,4.22,-0.27,0.94,1.04,-0.6
2022-02-17 5:51:58.0260 p.m.,3.68,1.58,1.33,1.43,0.48,-0.8
2022-02-17 5:51:58.0360 p.m.,4.25,-1.65,3.11,1.66,-0.74,-1.0
2022-02-17 5:51:58.0460 p.m.,4.67,-4.16,5.24,0.97,-2.86,-0.82
2022-02-17 5:51:58.0560 p.m.,5.23,-6.17,7.31,-0.41,-5.0,-0.41
2022-02-17 5:51:58.0660 p.m.,5.41,-8.53,7.55,-0.59,-5.22,-0.34
2022-02-17 5:51:58.0760 p.m.,3.63,-9.09,1.06,0.29,-4.02,-0.31
2022-02-17 5:51:58.0860 p.m.,1.87,-4.25,-5.58,1.44,-2.39,-0.27
2022-02-17 5:51:58.0960 p.m.,0.85,1.21,-7.89,2.29,-1.14,-0.19
2022-02-17 5:51:58.1060 p.m.,0.82,3.96,-7.24,2.5,-0.99,-0.08
2022-02-17 5:51:58.1160 p.m.,1.02,4.64,-2.14,2.12,-1.71,0.03
2022-02-17 5:51:58.1260 p.m.,1.39,4.54,3.97,1.54,-2.64,0.03
2022-02-17 5:51:58.1360 p.m.,1.5,3.72,7.18,1.0,-3.26,-0.11
2022-02-17 5:51:58.1460 p.m.,0.81,2.79,7.09,0.65,-3.44,-0.31
2022-02-17 5:51:58.1570 p.m.,0.36,1.88,5.27,0.54,-3.46,-0.51
2022-02-17 5:51:58.1660 p.m.,0.57,0.72,3.63,0.63,-3.43,-0.69
2022-02-17 5:51:58.1770 p.m.,0.74,-0.44,2.7,0.83,-3.47,-0.79
2022-02-17 5:51:58.1870 p.m.,1.15,-1.0,2.22,1.08,-3.5,-0.76
2022-02-17 5:51:58.1970 p.m.,1.39,-1.18,2.04,1.25,-3.36,-0.48
2022-02-17 5:51:58.2070 p.m.,1.67,-1.28,1.85,1.33,-3.11,-0.07
2022-02-17 5:51:58.2170 p.m.,1.86,-1.36,1.95,1.38,-2.87,0.16
2022-02-17 5:51:58.2270 p.m.,0.7,-1.48,1.94,1.45,-2.68,0.21
2022-02-17 5:51:58.2370 p.m.,-0.49,-1.33,1.7,1.48,-2.48,0.24
2022-02-17 5:51:58.2470 p.m.,-0.82,-1.0,1.45,1.52,-2.31,0.31
2022-02-17 5:51:58.2570 p.m.,-0.67,-0.91,1.34,1.58,-2.13,0.37
2022-02-17 5:51:58.2670 p.m.,-0.49,-0.5,1.06,1.61,-1.97,0.4
2022-02-17 5:51:58.2770 p.m.,-0.16,-0.28,0.83,1.61,-1.85,0.4
2022-02-17 5:51:58.2870 p.m.,-0.07,-0.33,0.89,1.57,-1.78,0.42
2022-02-17 5:51:58.2970 p.m.,0.02,0.03,1.04,1.51,-1.73,0.41
2022-02-17 5:51:58.3070 p.m.,-0.24,0.4,1.04,1.44,-1.68,0.4
2022-02-17 5:51:58.3170 p.m.,-0.66,0.62,0.97,1.39,-1.56,0.4
2022-02-17 5:51:58.3270 p.m.,-0.69,0.84,0.7,1.36,-1.37,0.32
2022-02-17 5:51:58.3370 p.m.,-0.57,1.04,0.25,1.27,-1.16,0.2
2022-02-17 5:51:58.3470 p.m.,-0.69,0.73,0.08,1.1,-0.95,0.14
2022-02-17 5:51:58.3570 p.m.,-0.41,0.15,0.03,0.92,-0.74,0.15
2022-02-17 5:51:58.3680 p.m.,0.03,-0.29,-0.15,0.84,-0.51,0.17
2022-02-17 5:51:58.3770 p.m.,0.1,-0.47,-0.68,0.96,-0.16,0.14
2022-02-17 5:51:58.3870 p.m.,-0.26,-0.19,-1.99,1.16,0.18,0.11
2022-02-17 5:51:58.3980 p.m.,-0.78,0.21,-3.39,1.26,0.32,0.11
2022-02-17 5:51:58.4100 p.m.,-0.79,0.26,-2.94,1.24,0.31,0.12
2022-02-17 5:51:58.4170 p.m.,-0.8,0.25,-2.05,1.13,0.2,0.09
2022-02-17 5:51:58.4280 p.m.,-1.14,0.22,-1.5,0.96,0.03,0.06
2022-02-17 5:51:58.4380 p.m.,-1.44,0.31,-1.08,0.78,-0.17,0.05
2022-02-17 5:51:58.4470 p.m.,-1.44,0.56,-0.88,0.67,-0.4,0.06
2022-02-17 5:51:58.4580 p.m.,-1.52,0.88,-0.97,0.64,-0.63,0.1
2022-02-17 5:51:58.4680 p.m.,-1.63,1.26,-1.24,0.66,-0.88,0.14
2022-02-17 5:51:58.4780 p.m.,-1.69,1.38,-1.49,0.74,-1.1,0.14
2022-02-17 5:51:58.4880 p.m.,-1.78,1.2,-1.77,0.84,-1.3,0.09
2022-02-17 5:51:58.4980 p.m.,-1.8,0.93,-2.06,0.96,-1.47,0.04
2022-02-17 5:51:58.5080 p.m.,-1.57,0.83,-2.24,1.05,-1.61,0.05
2022-02-17 5:51:58.5180 p.m.,-1.1,0.89,-2.3,1.1,-1.71,0.07
2022-02-17 5:51:58.5280 p.m.,-0.75,0.72,-2.28,1.11,-1.72,0.12
2022-02-17 5:51:58.5380 p.m.,-0.46,0.43,-2.36,1.11,-1.64,0.2
2022-02-17 5:51:58.5480 p.m.,-0.02,-0.03,-2.56,1.15,-1.48,0.29
2022-02-17 5:51:58.5580 p.m.,0.62,-0.94,-2.86,1.22,-1.28,0.34
2022-02-17 5:51:58.5680 p.m.,1.11,-1.99,-3.16,1.3,-1.07,0.35
2022-02-17 5:51:58.5780 p.m.,1.37,-2.71,-3.34,1.37,-0.86,0.39
2022-02-17 5:51:58.5880 p.m.,1.76,-2.85,-3.46,1.41,-0.72,0.41
2022-02-17 5:51:58.5980 p.m.,1.99,-2.68,-3.46,1.38,-0.73,0.34
2022-02-17 5:51:58.6080 p.m.,1.39,-2.7,-3.23,1.29,-0.86,0.28
2022-02-17 5:51:58.6190 p.m.,0.59,-2.85,-3.02,1.12,-1.0,0.32
2022-02-17 5:51:58.6290 p.m.,0.37,-2.86,-3.06,0.42,-0.27,0.3
2022-02-17 5:51:58.6390 p.m.,0.33,-2.88,-4.29,-0.61,0.46,0.06
2022-02-17 5:51:58.6490 p.m.,0.24,-2.97,-6.58,-1.01,0.05,-0.15
2022-02-17 5:51:58.6590 p.m.,-0.31,-2.89,-3.63,-1.15,-0.7,-0.32
2022-02-17 5:51:58.6690 p.m.,-0.78,-3.16,-1.59,-1.31,-1.11,-0.47
2022-02-17 5:51:58.6790 p.m.,-1.06,-3.8,-1.48,-1.61,-0.88,-0.56
2022-02-17 5:51:58.6890 p.m.,-1.09,-4.25,-2.55,-2.13,-0.11,-0.57
2022-02-17 5:51:58.6990 p.m.,-1.22,-5.15,-4.03,-2.73,0.7,-0.54
2022-02-17 5:51:58.7090 p.m.,-1.72,-6.01,-4.42,-3.16,1.24,-0.5
2022-02-17 5:51:58.7190 p.m.,-2.11,-5.74,-3.68,-3.35,1.56,-0.51
2022-02-17 5:51:58.7290 p.m.,-2.23,-4.21,-3.04,-3.72,1.86,-0.65
2022-02-17 5:51:58.7390 p.m.,-1.68,-2.34,-2.91,-4.17,1.95,-0.82
2022-02-17 5:51:58.7490 p.m.,-0.48,-0.62,-2.39,-4.48,1.52,-0.99
2022-02-17 5:51:58.7590 p.m.,0.23,0.72,-0.8,-4.59,0.71,-1.11
2022-02-17 5:51:58.7690 p.m.,0.47,0.96,1.2,-4.41,-0.08,-1.13
2022-02-17 5:51:58.7790 p.m.,1.22,0.57,2.36,-4.12,-0.9,-1.04
2022-02-17 5:51:58.7890 p.m.,2.47,-0.21,3.51,-3.8,-1.57,-0.87
2022-02-17 5:51:58.7990 p.m.,3.93,-1.1,4.62,-3.45,-1.74,-0.69
2022-02-17 5:51:58.8090 p.m.,5.71,-2.36,4.41,-3.13,-1.56,-0.61
2022-02-17 5:51:58.8190 p.m.,7.1,-4.16,3.7,-2.9,-1.27,-0.73
2022-02-17 5:51:58.8290 p.m.,7.29,-5.51,3.37,-2.77,-1.06,-1.0
2022-02-17 5:51:58.8390 p.m.,5.8,-5.31,3.7,-2.79,-0.86,-1.1
2022-02-17 5:51:58.8490 p.m.,3.89,-3.55,4.69,-2.84,-0.42,-1.25
2022-02-17 5:51:58.8600 p.m.,1.71,-2.52,4.87,-2.94,0.08,-1.43
2022-02-17 5:51:58.8700 p.m.,-0.51,-2.09,5.2,-2.95,0.54,-1.56
2022-02-17 5:51:58.8800 p.m.,-1.72,-1.08,5.13,-2.82,1.0,-1.62
2022-02-17 5:51:58.8900 p.m.,-2.66,-0.08,4.37,-2.47,1.4,-1.38
2022-02-17 5:51:58.9000 p.m.,-3.3,0.1,3.33,-2.11,1.6,-1.0
2022-02-17 5:51:58.9100 p.m.,-3.22,0.09,3.09,-1.99,1.19,-0.65
2022-02-17 5:51:58.9200 p.m.,-3.45,-0.67,3.03,-1.99,0.38,-0.42
2022-02-17 5:51:58.9300 p.m.,-3.25,-0.79,3.51,-1.91,-0.33,-0.28
2022-02-17 5:51:58.9400 p.m.,-2.51,-0.34,3.24,-1.68,-0.75,-0.23
2022-02-17 5:51:58.9500 p.m.,-1.53,0.27,2.86,-1.32,-0.91,-0.17
2022-02-17 5:51:58.9600 p.m.,-0.53,1.01,2.82,-0.92,-0.82,-0.02
2022-02-17 5:51:58.9700 p.m.,0.13,1.44,3.02,-0.61,-0.53,0.12
2022-02-17 5:51:58.9800 p.m.,0.26,1.89,3.54,-0.42,-0.14,0.26
2022-02-17 5:51:58.9900 p.m.,0.16,2.69,4.14,-0.3,0.26,0.39
2022-02-17 5:51:59.0000 p.m.,0.54,2.89,4.78,-0.19,0.59,0.47
2022-02-17 5:51:59.0100 p.m.,0.46,2.7,5.09,-0.07,0.83,0.5
2022-02-17 5:51:59.0200 p.m.,0.25,2.64,4.99,0.08,0.94,0.51
2022-02-17 5:51:59.0300 p.m.,-0.04,2.68,4.99,0.25,0.92,0.53
2022-02-17 5:51:59.0400 p.m.,-0.43,2.84,4.95,0.42,0.77,0.56
2022-02-17 5:51:59.0500 p.m.,-0.73,3.09,4.74,0.61,0.5,0.63
2022-02-17 5:51:59.0600 p.m.,-1.02,3.39,4.4,0.74,0.16,0.7
2022-02-17 5:51:59.0700 p.m.,-1.31,3.56,4.03,0.87,-0.21,0.72
2022-02-17 5:51:59.0810 p.m.,-1.5,3.65,3.44,1.03,-0.58,0.72
2022-02-17 5:51:59.0910 p.m.,-1.38,3.89,2.79,1.22,-0.98,0.74
2022-02-17 5:51:59.1010 p.m.,-1.01,4.02,2.21,1.45,-1.36,0.79
2022-02-17 5:51:59.1110 p.m.,-0.35,3.99,1.53,1.69,-1.66,0.82
2022-02-17 5:51:59.1210 p.m.,0.13,3.79,0.7,1.9,-1.79,0.88
2022-02-17 5:51:59.1310 p.m.,0.21,3.55,-0.33,2.06,-1.83,0.89
2022-02-17 5:51:59.1410 p.m.,-0.27,3.1,-1.22,2.08,-1.79,0.87
2022-02-17 5:51:59.1510 p.m.,-0.83,2.21,-2.03,1.76,-1.68,0.84
2022-02-17 5:51:59.1610 p.m.,-0.97,0.54,-3.75,1.04,-1.38,0.85
2022-02-17 5:51:59.1710 p.m.,-0.73,-2.18,-6.35,0.11,-0.54,0.83
2022-02-17 5:51:59.1810 p.m.,-0.69,-5.87,-9.05,-0.93,0.88,0.64
2022-02-17 5:51:59.1910 p.m.,-0.53,-9.36,-11.44,-1.48,2.1,0.39
2022-02-17 5:51:59.2010 p.m.,0.71,-11.04,-12.59,-1.28,2.13,0.0
2022-02-17 5:51:59.2110 p.m.,2.18,-9.92,-10.09,-0.85,1.29,-0.23
2022-02-17 5:51:59.2210 p.m.,3.6,-7.05,-6.15,-0.51,0.4,-0.14
2022-02-17 5:51:59.2310 p.m.,4.38,-2.2,-3.41,-0.17,0.17,0.12
2022-02-17 5:51:59.2410 p.m.,3.95,3.04,-1.9,0.19,0.69,0.31
2022-02-17 5:51:59.2510 p.m.,2.69,6.72,-1.53,0.5,1.38,0.36
2022-02-17 5:51:59.2610 p.m.,1.66,8.75,-0.51,0.74,1.91,0.37
2022-02-17 5:51:59.2710 p.m.,1.32,8.47,0.76,0.9,2.06,0.42
2022-02-17 5:51:59.2810 p.m.,0.89,5.6,2.2,0.86,1.5,0.46
2022-02-17 5:51:59.2910 p.m.,-0.03,1.15,4.43,0.48,0.33,0.45
2022-02-17 5:51:59.3010 p.m.,-1.23,-3.66,6.31,-0.05,-0.68,0.4
2022-02-17 5:51:59.3110 p.m.,-2.07,-8.15,5.23,-0.12,-1.11,0.31
2022-02-17 5:51:59.3220 p.m.,-1.63,-9.99,1.78,0.13,-0.94,0.29
2022-02-17 5:51:59.3310 p.m.,-0.23,-8.31,-2.16,0.56,-0.45,0.36
2022-02-17 5:51:59.3420 p.m.,1.59,-4.82,-5.55,1.04,-0.01,0.38
2022-02-17 5:51:59.3520 p.m.,3.09,-1.45,-6.41,1.4,-0.08,0.42
2022-02-17 5:51:59.3620 p.m.,4.55,2.22,-3.39,1.43,-0.8,0.42
2022-02-17 5:51:59.3720 p.m.,5.62,5.0,2.5,1.21,-1.88,0.36
2022-02-17 5:51:59.3820 p.m.,5.4,5.7,7.54,1.06,-2.63,0.24
2022-02-17 5:51:59.3920 p.m.,4.23,4.65,8.83,1.12,-2.77,0.08
2022-02-17 5:51:59.4020 p.m.,3.7,4.01,7.1,1.44,-2.37,-0.05
2022-02-17 5:51:59.4120 p.m.,3.77,2.9,4.16,1.95,-1.8,-0.34
2022-02-17 5:51:59.4220 p.m.,2.98,1.4,1.34,2.17,-1.72,-0.69
2022-02-17 5:51:59.4340 p.m.,1.04,-0.03,0.84,1.84,-2.23,-0.94
2022-02-17 5:51:59.4420 p.m.,-0.69,-0.27,2.53,1.4,-3.05,-1.11
2022-02-17 5:51:59.4520 p.m.,-2.04,-0.42,3.22,1.19,-3.73,-1.25
2022-02-17 5:51:59.4620 p.m.,-2.49,-0.72,2.84,1.37,-4.0,-1.43
2022-02-17 5:51:59.4720 p.m.,-2.6,-1.13,1.56,1.77,-3.85,-1.56
2022-02-17 5:51:59.4820 p.m.,-2.19,-1.65,-0.11,2.17,-3.53,-1.47
2022-02-17 5:51:59.4920 p.m.,-1.25,-1.61,-0.84,2.42,-3.19,-1.13
2022-02-17 5:51:59.5020 p.m.,-0.18,-1.28,-0.37,2.3,-2.65,-0.43
2022-02-17 5:51:59.5120 p.m.,0.7,-1.26,0.59,1.88,-1.96,0.24
2022-02-17 5:51:59.5220 p.m.,0.67,-1.45,1.86,1.5,-1.4,0.43
2022-02-17 5:51:59.5320 p.m.,-1.61,-1.18,2.48,1.26,-0.97,0.32
2022-02-17 5:51:59.5420 p.m.,-3.44,-0.84,2.28,1.1,-0.51,0.2
2022-02-17 5:51:59.5520 p.m.,-3.75,-0.57,1.75,1.06,0.14,0.2
2022-02-17 5:51:59.5630 p.m.,-3.22,-0.37,0.79,1.15,0.81,0.28
2022-02-17 5:51:59.5730 p.m.,-2.46,-0.28,-0.41,1.26,1.21,0.32
2022-02-17 5:51:59.5830 p.m.,-1.94,-0.52,-0.66,1.32,1.26,0.34
2022-02-17 5:51:59.5930 p.m.,-1.51,-0.48,0.18,1.33,1.07,0.38
2022-02-17 5:51:59.6030 p.m.,-1.12,0.08,0.86,1.34,0.76,0.47
2022-02-17 5:51:59.6130 p.m.,-0.84,0.75,1.22,1.33,0.44,0.56
2022-02-17 5:51:59.6230 p.m.,-0.47,1.44,1.07,1.29,0.18,0.63
2022-02-17 5:51:59.6330 p.m.,-0.11,1.65,0.66,1.23,-0.08,0.66
2022-02-17 5:51:59.6430 p.m.,0.08,1.24,0.43,1.2,-0.31,0.67
2022-02-17 5:51:59.6530 p.m.,0.21,0.51,0.35,1.18,-0.54,0.65
2022-02-17 5:51:59.6630 p.m.,0.29,0.07,0.14,1.2,-0.72,0.61
2022-02-17 5:51:59.6730 p.m.,0.14,0.08,-0.15,1.27,-0.81,0.56
2022-02-17 5:51:59.6830 p.m.,-0.11,0.28,-0.72,1.32,-0.84,0.54
2022-02-17 5:51:59.6930 p.m.,-0.13,0.8,-1.12,1.34,-0.89,0.5
2022-02-17 5:51:59.7030 p.m.,-0.16,1.34,-1.16,1.32,-0.98,0.43
2022-02-17 5:51:59.7130 p.m.,-0.27,1.86,-1.01,1.27,-1.12,0.33
2022-02-17 5:51:59.7230 p.m.,-0.49,2.2,-0.82,1.18,-1.26,0.21
2022-02-17 5:51:59.7330 p.m.,-0.78,2.06,-0.68,1.04,-1.39,0.08
2022-02-17 5:51:59.7430 p.m.,-1.03,1.59,-0.58,0.89,-1.47,-0.01
2022-02-17 5:51:59.7530 p.m.,-1.14,1.33,-0.62,0.78,-1.51,-0.04
2022-02-17 5:51:59.7630 p.m.,-1.15,1.34,-0.9,0.75,-1.55,-0.1
2022-02-17 5:51:59.7730 p.m.,-1.21,0.88,-1.26,0.82,-1.56,-0.19
2022-02-17 5:51:59.7840 p.m.,-1.23,-0.18,-1.66,0.94,-1.44,-0.2
2022-02-17 5:51:59.7930 p.m.,-0.78,-1.06,-2.26,1.1,-1.14,-0.14
2022-02-17 5:51:59.8030 p.m.,-0.02,-1.28,-3.06,1.42,-0.44,-0.09
2022-02-17 5:51:59.8140 p.m.,0.46,-1.67,-4.36,1.85,0.7,-0.1
2022-02-17 5:51:59.8240 p.m.,0.4,-1.78,-6.87,1.93,1.42,-0.1
2022-02-17 5:51:59.8340 p.m.,0.16,-1.57,-6.2,1.73,1.7,-0.06
2022-02-17 5:51:59.8440 p.m.,0.11,-1.48,-3.2,1.36,1.65,-0.01
2022-02-17 5:51:59.8540 p.m.,0.03,-2.07,-1.82,0.94,1.29,0.0
2022-02-17 5:51:59.8640 p.m.,-0.32,-2.91,-0.78,0.47,0.67,0.1
2022-02-17 5:51:59.8740 p.m.,-0.52,-3.54,-0.18,-0.04,-0.04,0.29
2022-02-17 5:51:59.8840 p.m.,-0.53,-3.93,0.3,-0.5,-0.72,0.52
2022-02-17 5:51:59.8940 p.m.,-0.62,-3.81,0.42,-0.7,-1.3,0.63
2022-02-17 5:51:59.9040 p.m.,-0.82,-2.36,-0.4,-0.64,-1.53,0.59
2022-02-17 5:51:59.9140 p.m.,-0.66,-1.27,-2.06,-0.36,-1.1,0.36
2022-02-17 5:51:59.9240 p.m.,0.09,-2.39,-4.32,-0.05,-0.22,0.01
2022-02-17 5:51:59.9340 p.m.,0.56,-4.09,-6.61,-0.03,0.4,-0.27
2022-02-17 5:51:59.9440 p.m.,1.09,-5.3,-5.49,-0.39,0.78,-0.43
2022-02-17 5:51:59.9540 p.m.,1.26,-6.84,-2.6,-1.07,1.27,-0.58
2022-02-17 5:51:59.9640 p.m.,0.21,-8.04,-0.8,-2.21,2.49,-0.65
2022-02-17 5:51:59.9740 p.m.,-1.43,-7.77,-1.49,-3.34,3.64,-0.74
2022-02-17 5:51:59.9840 p.m.,-2.69,-5.95,-3.69,-3.96,4.05,-0.94
2022-02-17 5:51:59.9940 p.m.,-2.72,-3.35,-3.51,-4.21,3.84,-1.22
2022-02-17 5:52:00.0040 p.m.,-1.72,-0.72,-2.69,-4.37,3.51,-1.48
2022-02-17 5:52:00.0150 p.m.,-0.28,0.65,-2.73,-4.39,2.95,-1.62
2022-02-17 5:52:00.0240 p.m.,1.35,1.86,-2.52,-4.29,2.07,-1.64
2022-02-17 5:52:00.0340 p.m.,2.68,2.42,-1.11,-4.1,0.73,-1.45
2022-02-17 5:52:00.0450 p.m.,3.39,2.39,1.14,-3.77,-0.77,-1.24
2022-02-17 5:52:00.0550 p.m.,3.73,2.04,3.23,-3.37,-2.18,-1.11
2022-02-17 5:52:00.0650 p.m.,3.68,0.92,4.39,-3.05,-3.43,-0.99
2022-02-17 5:52:00.0750 p.m.,3.62,-0.41,5.33,-2.87,-4.28,-0.86
2022-02-17 5:52:00.0850 p.m.,3.66,-1.7,5.72,-2.81,-4.2,-0.73
2022-02-17 5:52:00.0950 p.m.,3.68,-2.61,5.07,-2.81,-2.75,-0.75
2022-02-17 5:52:00.1050 p.m.,3.0,-3.5,3.03,-2.93,-0.84,-0.95
2022-02-17 5:52:00.1150 p.m.,0.98,-4.04,2.66,-3.02,1.21,-1.13
2022-02-17 5:52:00.1250 p.m.,-0.73,-3.82,4.01,-2.92,2.01,-1.24
2022-02-17 5:52:00.1350 p.m.,-0.83,-3.2,5.25,-2.78,2.36,-1.3
2022-02-17 5:52:00.1450 p.m.,-0.73,-2.4,5.44,-2.79,2.43,-1.23
2022-02-17 5:52:00.1550 p.m.,-1.8,-1.71,4.33,-2.86,2.5,-1.16
2022-02-17 5:52:00.1650 p.m.,-2.29,-0.82,3.57,-2.87,2.26,-1.05
2022-02-17 5:52:00.1750 p.m.,-2.53,-0.52,2.35,-2.65,1.84,-0.87
2022-02-17 5:52:00.1850 p.m.,-2.58,0.05,1.46,-2.26,1.26,-0.7
2022-02-17 5:52:00.1950 p.m.,-2.38,0.28,0.98,-1.74,0.6,-0.57
2022-02-17 5:52:00.2050 p.m.,-1.93,0.26,1.49,-1.27,0.3,-0.5
2022-02-17 5:52:00.2150 p.m.,-1.61,0.13,2.2,-0.98,0.51,-0.41
2022-02-17 5:52:00.2250 p.m.,-1.48,0.17,2.71,-0.82,0.89,-0.28
2022-02-17 5:52:00.2350 p.m.,-1.06,0.59,3.67,-0.75,1.3,-0.15
2022-02-17 5:52:00.2460 p.m.,-0.96,0.94,4.63,-0.74,1.65,-0.05
2022-02-17 5:52:00.2560 p.m.,-1.16,1.19,5.25,-0.72,1.84,0.01
2022-02-17 5:52:00.2660 p.m.,-1.21,1.57,5.52,-0.63,1.83,0.07
2022-02-17 5:52:00.2760 p.m.,-1.09,2.03,5.42,-0.45,1.66,0.11
2022-02-17 5:52:00.2860 p.m.,-1.05,2.46,5.2,-0.17,1.44,0.12
2022-02-17 5:52:00.2960 p.m.,-1.34,2.89,4.66,0.15,1.13,0.13
2022-02-17 5:52:00.3060 p.m.,-1.66,3.43,4.18,0.45,0.81,0.17
2022-02-17 5:52:00.3160 p.m.,-1.93,3.98,3.94,0.69,0.45,0.22
2022-02-17 5:52:00.3260 p.m.,-1.93,4.32,3.72,0.89,0.08,0.3
2022-02-17 5:52:00.3360 p.m.,-1.96,4.47,3.53,1.08,-0.21,0.42
2022-02-17 5:52:00.3460 p.m.,-1.87,4.43,3.28,1.23,-0.43,0.58
2022-02-17 5:52:00.3560 p.m.,-1.63,4.18,2.92,1.32,-0.57,0.79
2022-02-17 5:52:00.3660 p.m.,-1.28,3.79,2.47,1.31,-0.68,1.04
2022-02-17 5:52:00.3760 p.m.,-0.88,3.48,1.73,1.27,-0.76,1.29
2022-02-17 5:52:00.3860 p.m.,-0.57,3.12,0.68,1.3,-0.77,1.44
2022-02-17 5:52:00.3960 p.m.,-0.56,2.47,-0.73,1.48,-0.73,1.42
2022-02-17 5:52:00.4060 p.m.,-0.59,1.77,-2.24,1.58,-0.41,1.25
2022-02-17 5:52:00.4160 p.m.,-0.27,1.18,-3.87,0.87,0.5,0.86
2022-02-17 5:52:00.4260 p.m.,0.91,-0.65,-7.41,-0.18,2.04,0.36
2022-02-17 5:52:00.4360 p.m.,2.85,-4.29,-10.64,-0.56,3.41,0.05
2022-02-17 5:52:00.4460 p.m.,4.14,-7.62,-12.64,-0.62,3.41,-0.19
2022-02-17 5:52:00.4560 p.m.,4.47,-10.58,-11.59,-0.63,2.19,-0.45
2022-02-17 5:52:00.4660 p.m.,4.44,-11.51,-7.69,-0.52,1.24,-0.22
2022-02-17 5:52:00.4760 p.m.,3.6,-6.87,-3.87,-0.24,1.2,0.27
2022-02-17 5:52:00.4880 p.m.,2.89,0.46,-1.29,0.1,1.52,0.72
2022-02-17 5:52:00.4970 p.m.,2.19,5.33,0.76,0.42,1.34,0.99
2022-02-17 5:52:00.5070 p.m.,2.53,8.5,2.97,0.61,0.43,0.99
2022-02-17 5:52:00.5170 p.m.,3.38,9.11,4.87,0.72,-0.67,0.86
2022-02-17 5:52:00.5270 p.m.,2.66,6.49,5.49,0.87,-1.65,0.63
2022-02-17 5:52:00.5370 p.m.,1.33,1.62,5.1,0.49,-2.45,0.23
2022-02-17 5:52:00.5470 p.m.,1.07,-4.11,4.66,-0.37,-2.69,-0.5
2022-02-17 5:52:00.5570 p.m.,2.55,-10.61,2.86,-0.32,-2.01,-1.1
2022-02-17 5:52:00.5680 p.m.,5.25,-15.48,-0.16,0.54,-0.58,-1.11
2022-02-17 5:52:00.5770 p.m.,6.5,-13.53,-3.55,1.0,0.1,-0.7
2022-02-17 5:52:00.5870 p.m.,4.15,-5.63,-2.48,1.11,-0.76,-0.19
2022-02-17 5:52:00.5970 p.m.,1.18,1.6,3.53,1.29,-2.03,0.05
2022-02-17 5:52:00.6070 p.m.,-0.58,4.62,6.61,1.56,-2.69,0.15
2022-02-17 5:52:00.6170 p.m.,-2.08,5.04,5.52,1.85,-2.78,0.17
2022-02-17 5:52:00.6270 p.m.,-2.8,5.0,3.59,2.07,-2.54,0.09
2022-02-17 5:52:00.6370 p.m.,-3.38,4.31,2.77,2.17,-2.35,-0.05
2022-02-17 5:52:00.6470 p.m.,-3.45,3.07,3.02,2.08,-2.42,-0.29
2022-02-17 5:52:00.6570 p.m.,-3.56,1.48,4.05,1.85,-2.72,-0.61
2022-02-17 5:52:00.6670 p.m.,-3.75,-0.29,5.12,1.6,-3.05,-0.92
2022-02-17 5:52:00.6770 p.m.,-3.79,-1.8,5.27,1.36,-3.18,-1.05
2022-02-17 5:52:00.6870 p.m.,-3.19,-2.94,4.63,1.08,-2.96,-0.74
2022-02-17 5:52:00.6970 p.m.,-1.86,-3.48,3.91,0.81,-2.42,-0.2
2022-02-17 5:52:00.7070 p.m.,-0.38,-3.05,3.04,0.82,-1.58,0.05
2022-02-17 5:52:00.7170 p.m.,-1.43,-1.78,1.44,1.24,-0.18,0.15
2022-02-17 5:52:00.7270 p.m.,-3.26,-0.54,-3.42,1.34,0.75,0.41
2022-02-17 5:52:00.7380 p.m.,-3.57,0.67,-4.16,1.15,0.87,0.63
2022-02-17 5:52:00.7480 p.m.,-2.97,0.75,-1.27,0.98,0.44,0.7
2022-02-17 5:52:00.7580 p.m.,-2.55,-0.29,0.77,0.97,-0.07,0.72
2022-02-17 5:52:00.7680 p.m.,-1.78,-1.15,1.54,1.09,-0.45,0.75
2022-02-17 5:52:00.7780 p.m.,-0.83,-1.58,1.5,1.25,-0.65,0.77
2022-02-17 5:52:00.7880 p.m.,-0.5,-1.69,1.28,1.36,-0.71,0.77
