time,ax,ay,az,wx,wy,wz
2022-02-17 5:46:40.5170 p.m.,0.56,-0.15,-1.28,0.27,0.36,0.21
2022-02-17 5:46:40.5270 p.m.,0.33,0.17,-1.17,0.16,0.43,0.29
2022-02-17 5:46:40.5370 p.m.,0.1,0.46,-0.95,0.05,0.47,0.39
2022-02-17 5:46:40.5470 p.m.,-0.11,0.59,-0.54,-0.05,0.43,0.49
2022-02-17 5:46:40.5570 p.m.,-0.41,0.5,-0.14,-0.14,0.32,0.57
2022-02-17 5:46:40.5670 p.m.,-0.66,0.26,0.27,-0.23,0.18,0.62
2022-02-17 5:46:40.5770 p.m.,-0.8,-0.03,0.6,-0.3,0.02,0.62
2022-02-17 5:46:40.5870 p.m.,-0.8,-0.33,0.77,-0.31,-0.15,0.58
2022-02-17 5:46:40.5980 p.m.,-0.78,-0.62,0.8,-0.25,-0.28,0.54
2022-02-17 5:46:40.6070 p.m.,-0.72,-0.79,0.58,-0.15,-0.35,0.47
2022-02-17 5:46:40.6170 p.m.,-0.59,-0.86,0.15,-0.03,-0.34,0.41
2022-02-17 5:46:40.6280 p.m.,-0.39,-0.87,-0.41,0.07,-0.26,0.33
2022-02-17 5:46:40.6380 p.m.,-0.19,-0.8,-0.92,0.15,-0.16,0.26
2022-02-17 5:46:40.6480 p.m.,-0.07,-0.7,-1.34,0.21,-0.03,0.19
2022-02-17 5:46:40.6580 p.m.,0.02,-0.57,-1.67,0.24,0.07,0.12
2022-02-17 5:46:40.6680 p.m.,0.04,-0.43,-1.8,0.25,0.12,0.07
2022-02-17 5:46:40.6780 p.m.,-0.07,-0.27,-1.79,0.24,0.14,0.05
2022-02-17 5:46:40.6880 p.m.,-0.15,-0.03,-1.69,0.22,0.1,0.04
2022-02-17 5:46:40.6980 p.m.,-0.21,0.24,-1.58,0.18,0.04,0.05
2022-02-17 5:46:40.7080 p.m.,-0.28,0.35,-1.45,0.1,-0.01,0.08
2022-02-17 5:46:40.7180 p.m.,-0.33,0.44,-1.39,0,-0.03,0.11
2022-02-17 5:46:40.7280 p.m.,-0.29,0.63,-1.44,-0.11,-0.02,0.15
2022-02-17 5:46:40.7380 p.m.,-0.25,0.71,-1.51,-0.19,0,0.17
2022-02-17 5:46:40.7480 p.m.,-0.2,0.72,-1.47,-0.24,0.01,0.16
2022-02-17 5:46:40.7580 p.m.,-0.18,0.64,-1.35,-0.27,0,0.12
2022-02-17 5:46:40.7680 p.m.,-0.18,0.49,-1.14,-0.28,-0.02,0.06
2022-02-17 5:46:40.7780 p.m.,-0.19,0.38,-0.87,-0.25,-0.04,0.01
2022-02-17 5:46:40.7880 p.m.,-0.22,0.33,-0.66,-0.2,-0.05,-0.04
2022-02-17 5:46:40.7980 p.m.,-0.18,0.4,-0.52,-0.13,-0.07,-0.08
2022-02-17 5:46:40.8080 p.m.,-0.16,0.44,-0.4,-0.04,-0.12,-0.13
2022-02-17 5:46:40.8180 p.m.,-0.13,0.42,-0.24,0.06,-0.17,-0.19
2022-02-17 5:46:40.8280 p.m.,-0.04,0.45,-0.16,0.15,-0.2,-0.25
2022-02-17 5:46:40.8380 p.m.,0.11,0.49,-0.15,0.22,-0.21,-0.31
2022-02-17 5:46:40.8480 p.m.,0.21,0.47,-0.17,0.27,-0.2,-0.37
2022-02-17 5:46:40.8580 p.m.,0.33,0.47,-0.21,0.3,-0.14,-0.42
2022-02-17 5:46:40.8680 p.m.,0.51,0.58,-0.22,0.31,-0.06,-0.45
2022-02-17 5:46:40.8790 p.m.,0.66,0.71,-0.23,0.29,0.05,-0.47
2022-02-17 5:46:40.8890 p.m.,0.7,0.78,-0.05,0.25,0.18,-0.49
2022-02-17 5:46:40.8990 p.m.,0.64,0.75,0.23,0.2,0.29,-0.5
2022-02-17 5:46:40.9090 p.m.,0.48,0.69,0.69,0.17,0.31,-0.49
2022-02-17 5:46:40.9190 p.m.,0.28,0.64,1.43,0.18,0.16,-0.48
2022-02-17 5:46:40.9290 p.m.,0.23,0.67,2.26,0.18,0.16,-0.48
2022-02-17 5:46:40.9390 p.m.,0.23,0.78,2.99,0.25,-0.38,-0.44
2022-02-17 5:46:40.9500 p.m.,0.49,1.04,3.11,0.18,-0.51,-0.42
2022-02-17 5:46:40.9610 p.m.,0.92,1.2,2.6,0.18,-0.51,-0.42
2022-02-17 5:46:40.9700 p.m.,1.16,1.28,2.12,-0.07,-0.53,-0.39
2022-02-17 5:46:40.9800 p.m.,1.16,1.19,1.61,-0.19,-0.42,-0.38
2022-02-17 5:46:40.9910 p.m.,1.04,0.96,1.13,-0.31,-0.23,-0.37
2022-02-17 5:46:41.0000 p.m.,0.92,0.69,0.9,-0.44,-0.04,-0.38
2022-02-17 5:46:41.0110 p.m.,0.67,0.31,0.95,-0.59,0.08,-0.39
2022-02-17 5:46:41.0210 p.m.,0.36,-0.15,1.41,-0.69,0.07,-0.41
2022-02-17 5:46:41.0310 p.m.,0.02,-0.57,1.98,-0.67,-0.1,-0.43
2022-02-17 5:46:41.0410 p.m.,-0.23,-0.97,2.28,-0.54,-0.38,-0.48
2022-02-17 5:46:41.0510 p.m.,-0.39,-1.31,2.31,-0.33,-0.72,-0.54
2022-02-17 5:46:41.0610 p.m.,-0.41,-1.52,1.86,-0.11,-0.93,-0.62
2022-02-17 5:46:41.0710 p.m.,-0.15,-1.48,0.93,0.08,-0.96,-0.68
2022-02-17 5:46:41.0810 p.m.,0.26,-1.22,-0.08,0.23,-0.88,-0.73
2022-02-17 5:46:41.0910 p.m.,0.49,-1.04,-0.8,0.23,-0.88,-0.73
2022-02-17 5:46:41.1010 p.m.,0.76,-0.83,-1.22,0.3,-0.54,-0.81
2022-02-17 5:46:41.1110 p.m.,0.99,-0.69,-1.34,0.25,-0.38,-0.86
2022-02-17 5:46:41.1210 p.m.,1.07,-0.71,-1.32,0.2,-0.25,-0.94
2022-02-17 5:46:41.1310 p.m.,1.06,-0.72,-1.19,0.17,-0.17,-1.01
2022-02-17 5:46:41.1410 p.m.,0.95,-0.69,-0.97,0.18,-0.1,-1.05
2022-02-17 5:46:41.1510 p.m.,0.81,-0.55,-0.81,0.22,-0.03,-1.03
2022-02-17 5:46:41.1610 p.m.,0.64,-0.38,-0.65,0.26,0.06,-0.96
2022-02-17 5:46:41.1710 p.m.,0.56,-0.26,-0.48,0.28,0.13,-0.88
2022-02-17 5:46:41.1810 p.m.,0.48,-0.22,-0.32,0.28,0.18,-0.79
2022-02-17 5:46:41.1910 p.m.,0.43,-0.31,-0.09,0.24,0.18,-0.72
2022-02-17 5:46:41.2010 p.m.,0.36,-0.45,0.14,0.15,0.17,-0.65
2022-02-17 5:46:41.2110 p.m.,0.29,-0.56,0.36,0.03,0.12,-0.58
2022-02-17 5:46:41.2210 p.m.,0.2,-0.67,0.59,-0.07,0.04,-0.52
2022-02-17 5:46:41.2320 p.m.,0.09,-0.81,0.68,-0.12,-0.06,-0.46
2022-02-17 5:46:41.2420 p.m.,0,-0.99,0.68,-0.13,-0.18,-0.42
2022-02-17 5:46:41.2520 p.m.,0.01,-1.1,0.55,-0.1,-0.29,-0.4
2022-02-17 5:46:41.2620 p.m.,0.08,-1.18,0.29,-0.05,-0.37,-0.4
2022-02-17 5:46:41.2720 p.m.,0.17,-1.22,-0.16,0.01,-0.4,-0.41
2022-02-17 5:46:41.2820 p.m.,0.28,-1.22,-0.68,0.05,-0.37,-0.42
2022-02-17 5:46:41.2920 p.m.,0.37,-1.12,-1.15,0.05,-0.37,-0.42
2022-02-17 5:46:41.3020 p.m.,0.45,-0.96,-1.5,0.08,-0.26,-0.42
2022-02-17 5:46:41.3120 p.m.,0.48,-0.75,-1.68,0.05,-0.23,-0.4
2022-02-17 5:46:41.3220 p.m.,0.46,-0.58,-1.74,0,-0.23,-0.38
2022-02-17 5:46:41.3320 p.m.,0.45,-0.45,-1.76,-0.06,-0.25,-0.37
2022-02-17 5:46:41.3420 p.m.,0.43,-0.38,-1.78,-0.13,-0.27,-0.37
2022-02-17 5:46:41.3530 p.m.,0.4,-0.28,-1.8,-0.18,-0.27,-0.38
2022-02-17 5:46:41.3620 p.m.,0.36,-0.1,-1.88,-0.2,-0.24,-0.38
2022-02-17 5:46:41.3720 p.m.,0.31,0.1,-1.93,-0.19,-0.17,-0.36
2022-02-17 5:46:41.3820 p.m.,0.21,0.27,-1.9,-0.19,-0.17,-0.36
2022-02-17 5:46:41.3920 p.m.,0.13,0.41,-1.79,-0.17,-0.07,-0.34
2022-02-17 5:46:41.4020 p.m.,0.04,0.46,-1.51,-0.14,0.08,-0.27
2022-02-17 5:46:41.4120 p.m.,-0.02,0.43,-1.09,-0.12,0.08,-0.24
2022-02-17 5:46:41.4220 p.m.,-0.08,0.44,-0.74,-0.1,0.05,-0.2
2022-02-17 5:46:41.4320 p.m.,-0.05,0.48,-0.48,-0.1,0.05,-0.2
2022-02-17 5:46:41.4420 p.m.,-0.01,0.46,-0.35,-0.04,-0.03,-0.17
2022-02-17 5:46:41.4520 p.m.,0.01,0.44,-0.4,0,0,-0.17
2022-02-17 5:46:41.4620 p.m.,0.09,0.49,-0.48,0.03,0.08,-0.16
2022-02-17 5:46:41.4730 p.m.,0.12,0.57,-0.48,0.07,0.19,-0.13
2022-02-17 5:46:41.4830 p.m.,0.03,0.63,-0.34,0.09,0.3,-0.08
2022-02-17 5:46:41.4930 p.m.,-0.04,0.71,0,0.12,0.34,-0.03
2022-02-17 5:46:41.5030 p.m.,-0.16,0.73,0.41,0.12,0.34,-0.03
2022-02-17 5:46:41.5130 p.m.,-0.17,0.71,0.78,0.13,0.27,0.11
2022-02-17 5:46:41.5230 p.m.,-0.13,0.66,1.06,0.11,0.2,0.17
2022-02-17 5:46:41.5330 p.m.,-0.02,0.6,1.28,0.08,0.14,0.19
2022-02-17 5:46:41.5430 p.m.,0.16,0.63,1.42,0.08,0.14,0.19
2022-02-17 5:46:41.5530 p.m.,0.3,0.7,1.51,-0.04,0.17,0.24
2022-02-17 5:46:41.5630 p.m.,0.37,0.76,1.64,-0.11,0.24,0.27
2022-02-17 5:46:41.5730 p.m.,0.35,0.82,1.89,-0.19,0.31,0.31
2022-02-17 5:46:41.5830 p.m.,0.3,0.9,2.17,-0.27,0.36,0.37
2022-02-17 5:46:41.5930 p.m.,0.24,0.86,2.37,-0.35,0.4,0.42
2022-02-17 5:46:41.6030 p.m.,0.11,0.66,2.48,-0.35,0.4,0.42
2022-02-17 5:46:41.6130 p.m.,-0.05,0.32,2.5,-0.53,0.4,0.46
2022-02-17 5:46:41.6230 p.m.,-0.23,0,2.55,-0.64,0.38,0.48
2022-02-17 5:46:41.6330 p.m.,-0.4,-0.24,2.7,-0.73,0.31,0.5
2022-02-17 5:46:41.6430 p.m.,-0.58,-0.49,2.82,-0.74,0.19,0.5
2022-02-17 5:46:41.6530 p.m.,-0.79,-0.82,2.73,-0.67,0.05,0.48
2022-02-17 5:46:41.6630 p.m.,-0.79,-1.17,2.48,-0.48,-0.12,0.43
2022-02-17 5:46:41.6730 p.m.,-0.82,-1.51,2.05,-0.19,-0.29,0.36
2022-02-17 5:46:41.6830 p.m.,-0.71,-1.69,1.33,0.13,-0.39,0.29
2022-02-17 5:46:41.6930 p.m.,-0.47,-1.7,0.48,0.45,-0.41,0.21
2022-02-17 5:46:41.7040 p.m.,-0.18,-1.66,-0.44,0.68,-0.36,0.14
2022-02-17 5:46:41.7140 p.m.,0.11,-1.5,-1.12,0.8,-0.24,0.09
2022-02-17 5:46:41.7240 p.m.,0.42,-1.2,-1.57,0.81,-0.1,0.06
2022-02-17 5:46:41.7340 p.m.,0.67,-0.86,-1.76,0.7,0.02,0.03
2022-02-17 5:46:41.7440 p.m.,0.73,-0.7,-1.68,0.52,0.12,0
2022-02-17 5:46:41.7540 p.m.,0.68,-0.54,-1.45,0.33,0.19,-0.01
2022-02-17 5:46:41.7640 p.m.,0.55,-0.3,-1.2,0.14,0.23,-0.01
2022-02-17 5:46:41.7740 p.m.,0.34,-0.08,-0.85,-0.04,0.26,0.04
2022-02-17 5:46:41.7840 p.m.,0.07,0.01,-0.47,-0.18,0.31,0.1
2022-02-17 5:46:41.7940 p.m.,-0.18,-0.01,-0.12,-0.3,0.34,0.16
2022-02-17 5:46:41.8040 p.m.,-0.45,-0.15,0.27,-0.4,0.35,0.22
2022-02-17 5:46:41.8140 p.m.,-0.62,-0.35,0.7,-0.48,0.33,0.27
2022-02-17 5:46:41.8240 p.m.,-0.7,-0.56,1.19,-0.5,0.2,0.29
2022-02-17 5:46:41.8340 p.m.,-0.88,-0.87,1.56,-0.42,-0.02,0.27
2022-02-17 5:46:41.8440 p.m.,-1.02,-1.17,1.65,-0.29,-0.27,0.22
2022-02-17 5:46:41.8540 p.m.,-0.94,-1.26,1.43,-0.12,-0.47,0.16
2022-02-17 5:46:41.8640 p.m.,-0.76,-1.18,0.76,0.04,-0.52,0.09
2022-02-17 5:46:41.8740 p.m.,-0.56,-1.01,-0.14,0.16,-0.47,0.02
2022-02-17 5:46:41.8840 p.m.,-0.33,-0.76,-0.87,0.24,-0.36,-0.03
2022-02-17 5:46:41.8940 p.m.,-0.22,-0.55,-1.33,0.27,-0.24,-0.08
2022-02-17 5:46:41.9040 p.m.,-0.14,-0.34,-1.57,0.26,-0.14,-0.13
2022-02-17 5:46:41.9140 p.m.,-0.14,-0.18,-1.69,0.23,-0.08,-0.17
2022-02-17 5:46:41.9240 p.m.,-0.22,0.04,-1.71,0.19,-0.06,-0.19
2022-02-17 5:46:41.9340 p.m.,-0.33,0.24,-1.65,0.19,-0.06,-0.19
2022-02-17 5:46:41.9440 p.m.,-0.39,0.41,-1.49,0.08,-0.07,-0.19
2022-02-17 5:46:41.9550 p.m.,-0.46,0.59,-1.35,0.05,-0.08,-0.17
2022-02-17 5:46:41.9640 p.m.,-0.59,0.67,-1.24,0.02,-0.09,-0.13
2022-02-17 5:46:41.9750 p.m.,-0.68,0.75,-1.1,-0.02,-0.08,-0.08
2022-02-17 5:46:41.9850 p.m.,-0.73,0.86,-0.95,-0.06,-0.07,-0.02
2022-02-17 5:46:41.9950 p.m.,-0.8,0.85,-0.75,-0.09,-0.07,0.01
2022-02-17 5:46:42.0050 p.m.,-0.9,0.76,-0.51,-0.11,-0.09,0.02
2022-02-17 5:46:42.0150 p.m.,-0.95,0.68,-0.23,-0.11,-0.09,0.02
2022-02-17 5:46:42.0250 p.m.,-1.04,0.57,-0.03,-0.09,-0.16,-0.01
2022-02-17 5:46:42.0350 p.m.,-1.03,0.58,0.08,-0.05,-0.2,-0.02
2022-02-17 5:46:42.0450 p.m.,-1.03,0.63,0.1,0.01,-0.22,-0.02
2022-02-17 5:46:42.0550 p.m.,-1.02,0.62,0.07,0.06,-0.22,-0.02
2022-02-17 5:46:42.0650 p.m.,-0.95,0.64,0.05,0.06,-0.22,-0.02
2022-02-17 5:46:42.0750 p.m.,-0.85,0.67,0,0.11,-0.22,-0.03
2022-02-17 5:46:42.0850 p.m.,-0.8,0.7,-0.09,0.18,-0.21,-0.05
2022-02-17 5:46:42.0950 p.m.,-0.71,0.7,-0.11,0.27,-0.15,-0.09
2022-02-17 5:46:42.1050 p.m.,-0.67,0.69,-0.01,0.27,-0.15,-0.09
2022-02-17 5:46:42.1150 p.m.,-0.6,0.68,0.15,0.28,-0.15,-0.1
2022-02-17 5:46:42.1250 p.m.,-0.59,0.61,0.38,0.28,-0.19,-0.1
2022-02-17 5:46:42.1350 p.m.,-0.59,0.52,0.51,0.29,-0.2,-0.09
2022-02-17 5:46:42.1450 p.m.,-0.51,0.48,0.51,0.28,-0.2,-0.08
2022-02-17 5:46:42.1550 p.m.,-0.47,0.34,0.56,0.28,-0.2,-0.07
2022-02-17 5:46:42.1650 p.m.,-0.46,0.2,0.7,0.29,-0.19,-0.08
2022-02-17 5:46:42.1760 p.m.,-0.43,0.14,0.8,0.32,-0.21,-0.09
2022-02-17 5:46:42.1850 p.m.,-0.38,0.19,0.89,0.34,-0.23,-0.1
2022-02-17 5:46:42.1960 p.m.,-0.24,0.43,0.85,0.34,-0.23,-0.09
2022-02-17 5:46:42.2050 p.m.,-0.05,0.7,0.71,0.3,-0.21,-0.08
2022-02-17 5:46:42.2160 p.m.,0.1,0.85,0.59,0.22,-0.15,-0.07
2022-02-17 5:46:42.2260 p.m.,0.23,1,0.53,0.09,-0.08,-0.04
2022-02-17 5:46:42.2360 p.m.,0.32,1.05,0.58,-0.07,0.04,0
2022-02-17 5:46:42.2460 p.m.,0.29,1.01,0.77,-0.26,0.15,0.04
2022-02-17 5:46:42.2560 p.m.,0.18,0.76,1.16,-0.44,0.2,0.09
2022-02-17 5:46:42.2660 p.m.,-0.09,0.35,1.75,-0.57,0.18,0.12
2022-02-17 5:46:42.2760 p.m.,-0.29,-0.09,2.32,-0.6,0.06,0.12
2022-02-17 5:46:42.2860 p.m.,-0.48,-0.61,2.68,-0.52,-0.11,0.1
2022-02-17 5:46:42.2960 p.m.,-0.67,-1.04,2.73,-0.33,-0.34,0.07
2022-02-17 5:46:42.3060 p.m.,-0.77,-1.36,2.41,-0.12,-0.5,0.01
2022-02-17 5:46:42.3160 p.m.,-0.69,-1.53,1.71,0.04,-0.52,-0.04
2022-02-17 5:46:42.3260 p.m.,-0.44,-1.42,0.84,0.04,-0.52,-0.04
2022-02-17 5:46:42.3360 p.m.,-0.25,-1.32,0.13,0.23,-0.29,-0.12
2022-02-17 5:46:42.3470 p.m.,-0.19,-1.29,-0.33,0.31,-0.17,-0.17
2022-02-17 5:46:42.3560 p.m.,-0.12,-1.27,-0.62,0.36,-0.08,-0.21
2022-02-17 5:46:42.3660 p.m.,-0.02,-1.27,-0.7,0.39,-0.04,-0.24
2022-02-17 5:46:42.3760 p.m.,0.01,-1.29,-0.61,0.37,-0.06,-0.27
2022-02-17 5:46:42.3860 p.m.,0.05,-1.29,-0.42,0.3,-0.13,-0.28
2022-02-17 5:46:42.3960 p.m.,0.12,-1.22,-0.26,0.2,-0.22,-0.28
2022-02-17 5:46:42.4060 p.m.,0.21,-1.12,-0.17,0.09,-0.27,-0.26
2022-02-17 5:46:42.4170 p.m.,0.32,-1.07,-0.23,0.03,-0.25,-0.26
2022-02-17 5:46:42.4270 p.m.,0.45,-1.02,-0.38,0.02,-0.19,-0.24
2022-02-17 5:46:42.4370 p.m.,0.57,-0.95,-0.44,0.04,-0.09,-0.23
2022-02-17 5:46:42.4470 p.m.,0.66,-0.93,-0.49,0.1,0.03,-0.23
2022-02-17 5:46:42.4570 p.m.,0.71,-0.92,-0.52,0.14,0.16,-0.23
2022-02-17 5:46:42.4670 p.m.,0.71,-0.91,-0.46,0.14,0.16,-0.23
2022-02-17 5:46:42.4770 p.m.,0.6,-0.86,-0.27,0.14,0.36,-0.21
2022-02-17 5:46:42.4870 p.m.,0.46,-0.71,0.05,0.1,0.38,-0.14
2022-02-17 5:46:42.4970 p.m.,0.31,-0.58,0.42,0.03,0.34,-0.07
2022-02-17 5:46:42.5070 p.m.,0.14,-0.58,0.81,-0.07,0.26,0.01
2022-02-17 5:46:42.5170 p.m.,0.02,-0.63,1.08,-0.19,0.14,0.08
2022-02-17 5:46:42.5270 p.m.,-0.04,-0.66,1.27,-0.28,0.01,0.15
2022-02-17 5:46:42.5370 p.m.,-0.09,-0.77,1.31,-0.33,-0.12,0.19
2022-02-17 5:46:42.5470 p.m.,-0.11,-0.93,1.14,-0.33,-0.19,0.22
2022-02-17 5:46:42.5570 p.m.,-0.05,-1.02,0.84,-0.28,-0.21,0.23
2022-02-17 5:46:42.5670 p.m.,-0.01,-1.14,0.51,-0.18,-0.18,0.23
2022-02-17 5:46:42.5770 p.m.,0,-1.19,0.18,-0.06,-0.12,0.22
2022-02-17 5:46:42.5870 p.m.,0.04,-1.13,-0.1,0.02,-0.04,0.22
2022-02-17 5:46:42.5970 p.m.,0.07,-1.02,-0.17,0.08,-0.01,0.22
2022-02-17 5:46:42.6070 p.m.,0.08,-0.95,-0.17,0.1,0.01,0.21
2022-02-17 5:46:42.6170 p.m.,0.11,-0.85,-0.16,0.08,0,0.22
2022-02-17 5:46:42.6270 p.m.,0.15,-0.75,-0.19,0.05,-0.02,0.22
2022-02-17 5:46:42.6380 p.m.,0.16,-0.69,-0.27,0,-0.04,0.22
2022-02-17 5:46:42.6470 p.m.,0.18,-0.63,-0.35,-0.03,-0.02,0.23
2022-02-17 5:46:42.6580 p.m.,0.22,-0.53,-0.44,-0.04,0.03,0.25
2022-02-17 5:46:42.6680 p.m.,0.21,-0.47,-0.48,-0.04,0.08,0.26
2022-02-17 5:46:42.6780 p.m.,0.2,-0.45,-0.38,-0.01,0.12,0.27
2022-02-17 5:46:42.6880 p.m.,0.16,-0.47,-0.24,0.02,0.14,0.28
2022-02-17 5:46:42.6980 p.m.,0.12,-0.47,-0.13,0.04,0.17,0.29
2022-02-17 5:46:42.7080 p.m.,0.12,-0.43,-0.06,0.04,0.21,0.31
2022-02-17 5:46:42.7180 p.m.,0.1,-0.36,-0.02,0.03,0.26,0.34
2022-02-17 5:46:42.7280 p.m.,0.08,-0.27,0.09,0.03,0.28,0.37
2022-02-17 5:46:42.7380 p.m.,-0.02,-0.31,0.27,0.03,0.31,0.4
2022-02-17 5:46:42.7480 p.m.,-0.08,-0.36,0.4,0.05,0.32,0.42
2022-02-17 5:46:42.7580 p.m.,-0.08,-0.38,0.57,0.06,0.31,0.44
2022-02-17 5:46:42.7680 p.m.,-0.17,-0.5,0.75,0.08,0.28,0.46
2022-02-17 5:46:42.7780 p.m.,-0.2,-0.52,0.92,0.08,0.22,0.48
2022-02-17 5:46:42.7880 p.m.,-0.21,-0.53,1.06,0.08,0.17,0.51
2022-02-17 5:46:42.7980 p.m.,-0.21,-0.54,1.13,0.11,0.13,0.52
2022-02-17 5:46:42.8080 p.m.,-0.18,-0.55,1.07,0.18,0.13,0.52
2022-02-17 5:46:42.8180 p.m.,-0.09,-0.54,0.94,0.29,0.16,0.51
2022-02-17 5:46:42.8280 p.m.,0.05,-0.45,0.76,0.41,0.24,0.5
2022-02-17 5:46:42.8380 p.m.,0.18,-0.29,0.57,0.48,0.35,0.5
2022-02-17 5:46:42.8490 p.m.,0.23,-0.13,0.42,0.51,0.49,0.52
2022-02-17 5:46:42.8580 p.m.,0.21,0.01,0.38,0.48,0.6,0.55
2022-02-17 5:46:42.8680 p.m.,0.12,0.11,0.58,0.39,0.63,0.6
2022-02-17 5:46:42.8780 p.m.,-0.02,0.1,0.95,0.25,0.58,0.65
2022-02-17 5:46:42.8880 p.m.,-0.21,-0.01,1.35,0.11,0.46,0.69
2022-02-17 5:46:42.8990 p.m.,-0.44,-0.17,1.62,0,0.32,0.73
2022-02-17 5:46:42.9090 p.m.,-0.58,-0.36,1.65,-0.04,0.16,0.75
2022-02-17 5:46:42.9190 p.m.,-0.7,-0.59,1.5,-0.03,0.02,0.75
2022-02-17 5:46:42.9290 p.m.,-0.73,-0.79,1.17,0.02,-0.06,0.74
2022-02-17 5:46:42.9390 p.m.,-0.65,-0.91,0.69,0.1,-0.08,0.72
2022-02-17 5:46:42.9490 p.m.,-0.51,-0.98,0.13,0.18,-0.05,0.69
2022-02-17 5:46:42.9590 p.m.,-0.36,-1.01,-0.4,0.25,0.01,0.65
2022-02-17 5:46:42.9690 p.m.,-0.17,-1,-0.76,0.3,0.08,0.61
2022-02-17 5:46:42.9790 p.m.,-0.07,-0.94,-1.03,0.32,0.12,0.58
2022-02-17 5:46:42.9890 p.m.,0.1,-0.88,-1.13,0.31,0.16,0.54
2022-02-17 5:46:42.9990 p.m.,0.23,-0.86,-1.2,0.3,0.19,0.48
2022-02-17 5:46:43.0090 p.m.,0.31,-0.85,-1.24,0.28,0.23,0.43
2022-02-17 5:46:43.0190 p.m.,0.4,-0.79,-1.23,0.26,0.27,0.38
2022-02-17 5:46:43.0290 p.m.,0.41,-0.7,-1.21,0.24,0.32,0.34
2022-02-17 5:46:43.0390 p.m.,0.42,-0.55,-1.14,0.2,0.39,0.33
2022-02-17 5:46:43.0490 p.m.,0.42,-0.35,-0.98,0.14,0.46,0.35
2022-02-17 5:46:43.0600 p.m.,0.38,-0.21,-0.74,0.08,0.5,0.39
2022-02-17 5:46:43.0690 p.m.,0.31,-0.2,-0.4,0.01,0.5,0.41
2022-02-17 5:46:43.0790 p.m.,0.22,-0.3,0.06,0.01,0.5,0.41
2022-02-17 5:46:43.0890 p.m.,0.13,-0.43,0.41,-0.14,0.41,0.42
2022-02-17 5:46:43.0990 p.m.,0.09,-0.52,0.64,-0.19,0.36,0.43
2022-02-17 5:46:43.1100 p.m.,0.03,-0.59,0.82,-0.24,0.31,0.42
2022-02-17 5:46:43.1200 p.m.,-0.02,-0.64,0.99,-0.26,0.25,0.42
2022-02-17 5:46:43.1300 p.m.,-0.02,-0.7,1.08,-0.23,0.2,0.4
2022-02-17 5:46:43.1400 p.m.,-0.05,-0.75,1.11,-0.17,0.16,0.37
2022-02-17 5:46:43.1500 p.m.,-0.06,-0.76,1.02,-0.08,0.12,0.35
2022-02-17 5:46:43.1600 p.m.,-0.04,-0.74,0.9,-0.08,0.12,0.35
2022-02-17 5:46:43.1700 p.m.,-0.01,-0.73,0.71,0.06,0.11,0.29
2022-02-17 5:46:43.1800 p.m.,0.08,-0.62,0.46,0.08,0.15,0.27
2022-02-17 5:46:43.1900 p.m.,0.11,-0.51,0.22,0.07,0.18,0.25
2022-02-17 5:46:43.2000 p.m.,0.1,-0.42,0.12,0.03,0.19,0.24
2022-02-17 5:46:43.2100 p.m.,0.07,-0.35,0.1,-0.02,0.18,0.25
2022-02-17 5:46:43.2200 p.m.,0.01,-0.31,0.1,-0.05,0.16,0.26
2022-02-17 5:46:43.2300 p.m.,-0.04,-0.32,0.16,-0.06,0.1,0.26
2022-02-17 5:46:43.2400 p.m.,-0.11,-0.42,0.24,-0.05,0.07,0.24
2022-02-17 5:46:43.2500 p.m.,-0.12,-0.5,0.21,-0.02,0.05,0.24
2022-02-17 5:46:43.2600 p.m.,-0.07,-0.44,0.18,0,0.03,0.22
2022-02-17 5:46:43.2700 p.m.,-0.08,-0.49,0.16,0.01,0.04,0.21
2022-02-17 5:46:43.2800 p.m.,-0.03,-0.47,0.1,0.02,0.08,0.2
2022-02-17 5:46:43.2900 p.m.,0.07,-0.39,0.02,0.02,0.08,0.2
2022-02-17 5:46:43.3000 p.m.,0.05,-0.39,0.03,0.06,0.15,0.18
2022-02-17 5:46:43.3100 p.m.,0.04,-0.4,0.09,0.07,0.14,0.17
2022-02-17 5:46:43.3200 p.m.,0.05,-0.41,0.18,0.07,0.14,0.17
2022-02-17 5:46:43.3300 p.m.,0.02,-0.44,0.22,0.08,0.09,0.15
2022-02-17 5:46:43.3410 p.m.,0.02,-0.41,0.17,0.07,0.08,0.16
2022-02-17 5:46:43.3510 p.m.,0.05,-0.32,0.08,0.03,0.09,0.18
2022-02-17 5:46:43.3610 p.m.,0.09,-0.27,0.06,0,0.09,0.18
2022-02-17 5:46:43.3710 p.m.,0.1,-0.33,0.06,-0.04,0.08,0.17
2022-02-17 5:46:43.3810 p.m.,0.1,-0.36,0.07,-0.04,0.08,0.17
2022-02-17 5:46:43.3910 p.m.,0.13,-0.34,0.13,-0.1,0.05,0.16
2022-02-17 5:46:43.4010 p.m.,0.1,-0.38,0.24,-0.1,0.03,0.14
2022-02-17 5:46:43.4110 p.m.,0.03,-0.44,0.27,-0.08,0.01,0.13
2022-02-17 5:46:43.4210 p.m.,0.05,-0.41,0.24,-0.05,0.02,0.13
2022-02-17 5:46:43.4310 p.m.,0.05,-0.36,0.18,-0.03,0.05,0.12
2022-02-17 5:46:43.4410 p.m.,0.05,-0.31,0.14,-0.02,0.07,0.11
